Word,WordPhonetic,WordTune,Part,WordDef,Remark,Level
電子,でんし,1,名,电子,,N3
点数,てんすう,3,名,分数,,N3
電線,でんせん,0,名,电线,,N3
電池,でんち,1,名,电池,,N3
店長,てんちょう,1,名,店长,,N3
電鉄,でんてつ,0,名,电力铁道,,N3
同級,どうきゅう,0,名,同年级,,N3
同級生,どうきゅうせい,3,名,同年级学生,,N3
動作,どうさ,1,名,动作,,N3
倒産,とうさん,0,名,倒闭,,N3
動産,どうさん,0,名,动产（与不动产相对）,,N3
投資,とうし,"0,1",名,投资,,N3
当時,とうじ,1,名,当时,,N3
動詞,どうし,0,名,动词,,N3
同時,どうじ,"0,1",名,同时,,N3
当日,とうじつ,"0,1",名,当日,,N3
同情,どうじょう,0,名,同情,,N3
同窓会,どうそうかい,3,名,同学会,,N3
糖分,とうぶん,1,名,糖分,,N3
同様,どうよう,0,名,同样,,N3
同僚,どうりょう,0,名,同事,,N3
都会,とかい,0,名,都市,,N3
独身,どくしん,0,名,独身,,N3
特徴,とくちょう,0,名,特征,,N3
特長,とくちょう,0,名,特长,,N3
独立,どくりつ,0,名,独立；自立，独立门户,,N3
年,とし,2,名,年，年岁；岁数；光阴,,N3
都市,とし,1,名,都市,,N3
年上,としうえ,0,名,年长，岁数大,,N3
図書,としょ,1,名,图书,,N3
年寄り,としより,"3,4",名,老年人,,N3
都心,としん,0,名,市中心,,N3
土地,とち,0,名,土地,,N3
読解,どっかい,0,名,阅读理解,,N3
友/朋,とも,1,名,朋友,【记】と（和）+も（也）→共→朋友,N3
共,とも,1,名,一起,【记】と（和）+も（也）→共,N3
泥,どろ,2,名,泥；偷东西,【记】と（土）+浊音（拖泥带水→水）+ろ（落）→往土里加水→泥,N3
丼,どん,1,名,大碗；盖饭,,N3
丼,どんぶり,0,名,（俚语）大碗；盖饭,,N3
名,な,0,名,名字；名声，名誉；名目,,N3
内科,ないか,0,名,内科,,N3
内容,ないよう,0,名,内容,,N3
仲,なか,1,名,（人与人之间的）关系,,N3
長袖,ながそで,"0,4",名,长袖,【记】な（那→长）+が（状态）→长；そ（其）+で（出）→从那里出来→袖子,N3
長続き,ながつづき,3,名,持久，坚持,,N3
仲直り,なかなおり,3,名,和好，言归于好,,N3
仲間,なかま,3,名,伙伴,,N3
中指,なかゆび,2,名,中指,【记】ゆ（い→いく→行く→方向）+び（微）→指方向的东西→手指；中+指→中指,N3
仲良し,なかよし,2,名,友好；好友,,N3
鍋,なべ,1,名,锅；火锅,【记】な（那→长）+べ（柄）→附带把手的东西→锅,N3
生,なま,1,名,生，不成熟；原有的状态,【记】な（那）+ま（まま→样子）→那样→生的,N3
涙,なみだ,1,名,眼泪,【记】な（那→长）+み（みず→水）+だ（だら→耷拉）→长长的水下落→眼泪,N3
悩み,なやみ,3,名,烦恼，苦恼,【记】な（那→那么）+やみ（病み）→烦恼,N3
匂い/臭い,におい,2,名,气味,【记】に（凝）+おい（ほい→ほう→放）→放出凝重的→气味,N3
苦手,にがて,"0,3",名,不擅长；不喜欢,,N3
日時,にちじ,1,名,日期和时间,,N3
日常,にちじょう,0,名,日常,,N3
日用品,にちようひん,0,名,日用品,,N3
日程,にってい,0,名,日程,,N3
日本,にっぽん,3,名,日本,,N3
人気,にんき,0,名,人气,,N3
人間,にんげん,0,名,人类，人,,N3
人数,にんずう,1,名,人数,,N3
布,ぬの,0,名,布,【记】ぬ（な→無→不→bu）+の（もの→物）→bu→布,N3
値上がり,ねあがり,0,名,涨价,,N3
値上げ,ねあげ,0,名,涨价,,N3
願い,ねがい,2,名,愿望，意愿；请愿，请求,【记】ね（ねん→念）+が（状态）+い（う→ふ→風→状态）→念想→愿望,N3
値下がり,ねさがり,0,名,降价,,N3
値下げ,ねさげ,0,名,降价,,N3
年代,ねんだい,0,名,年代,,N3
年度,ねんど,1,名,年度,,N3
年々,ねんねん,0,名,每年,,N3
年末,ねんまつ,0,名,年末,,N3
年齢,ねんれい,0,名,年龄,,N3
農家,のうか,1,名,农户,,N3
農業,のうぎょう,1,名,农业,,N3
農作物,のうさくぶつ,"4,3",名,农作物,,N3
農村,のうそん,0,名,农村,,N3
濃度,のうど,1,名,浓度,,N3
農民,のうみん,0,名,农民,,N3
農薬,のうやく,0,名,农药,,N3
能力,のうりょく,1,名,能力,,N3
登り,のぼり,0,名,攀登，登上,【记】の（な→那→长）+ぼ（ぽ→坡）+り（る→留→长）→攀登,N3
上り,のぼり,0,名,登上，爬上,【记】同上,N3
昇り,のぼり,0,名,升起，升高,【记】の（な→那→长）+ぼ（ぽ→坡）+り（る→留→长）→攀登,N3
糊,のり,2,名,糨糊，胶水,【记】の（な→那→长）+り（る→留）→长时间留住→胶水,N3
乗り降り,のりおり,2,名,上下车,,N3
乗り換え,のりかえ,0,名,换乘，换车,,N3
乗り越し,のりこし,0,名,坐过站,,N3
乗り継ぎ,のりつぎ,0,名,继续乘坐（其他交通工具）,,N3
場,ば,0,名,场所，地方；场面，场合,,N3
背景,はいけい,0,名,背景,,N3
馬鹿,ばか,1,名,傻瓜,,N3
働き,はたらき,0,名,作用；功效,【记】は（哈→吐气）+た（多）+ら（拉）+き（く→根据字形→方向）→一直吐气→干活,N3
発見,はっけん,0,名,发现,,N3
発言,はつげん,0,名,发言,,N3
発行,はっこう,0,名,发行,,N3
発車,はっしゃ,0,名,发车,,N3
発展,はってん,0,名,发展,,N3
発電,はつでん,0,名,发电,,N3
発表,はっぴょう,0,名,发表；发布；宣布,,N3
発明,はつめい,0,名,发明,,N3
話し合い,はなしあい,0,名,商谈，协商；对话，谈话,,N3
話し言葉,はなしことば,4,名,口语,,N3
花火,はなび,1,名,焰火，烟花,,N3
花嫁,はなよめ,2,名,新娘,【记】は（花）+な（なる→也→是）→花；よ（悠）+め（女）→嫁过来的闺女→媳妇,N3
花婿,はなむこ,"3,2",名,新郎,【记】は（花）+な（なる→也→是）→花；む（むこう→向こう→那边的）+こ（子）→别人家的儿子→女婿,N3
場面,ばめん,"1,0",名,场面，场景,,N3
腹,はら,2,名,腹部，肚子；心情；度量,【记】は（哈→放）+ら（拉）→拉开放入→腹部,N3
貼り紙,はりがみ,0,名,贴纸；张贴的纸,【记】は（哈→放）+り（る→留→长）→張り、貼り；貼り+紙→贴纸,N3
範囲,はんい,1,名,范围,,N3
反映,はんえい,0,名,反映,,N3
半額,はんがく,0,名,半价,,N3
判子,はんこ,3,名,盖章,,N3
反抗,はんこう,0,名,反抗,,N3
反省,はんせい,0,名,反省,,N3
半袖,はんそで,"0,4",名,半袖,【记】そ（其）+で（出）→从那里出来→袖子,N3
判断,はんだん,1,名,判断,,N3
番地,ばんち,0,名,门牌（号）,,N3
半年,はんとし,4,名,半年,,N3
犯人,はんにん,1,名,犯人,,N3
反応,はんのう,0,名,反应,,N3
万能,ばんのう,0,名,万能,,N3
番目,ばんめ,0,名,第几号,,N3
反面,はんめん,"3,0",名,反面,,N3
被害,ひがい,1,名,被害，受害,,N3
比較,ひかく,0,名,比较,,N3
悲劇,ひげき,1,名,悲剧,,N3
悲惨,ひさん,0,名,悲惨,,N3
非常,ひじょう,0,名,非常，特别,,N3
引越し,ひっこし,0,名,搬家,,N3
必死,ひっし,0,名,拼死，拼命,,N3
否定,ひてい,0,名,否定,,N3
一口,ひとくち,2,名,一口；一句话,,N3
一言,ひとこと,2,名,一句话,,N3
人込み,ひとごみ,0,名,人群,,N3
人差し指,ひとさしゆび,4,名,（指人的手指）食指,,N3
人前,ひとまえ,0,名,人前，众人的面前,,N3
一人暮らし,ひとりぐらし,4,名,一个人生活,,N3
独り言,ひとりごと,"0,4",名,自言自语,,N3
一人っ子,ひとりっこ,3,名,独生子,,N3
一人一人,ひとりひとり,4,名,各人；每个人,,N3
批判,ひはん,0,名,批判，批评,,N3
日々,ひび,1,名,每天,,N3
皮膚,ひふ,1,名,皮肤,,N3
秘密,ひみつ,0,名,秘密,,N3
票,ひょう,0,名,票，选票,,N3
秒,びょう,1,名,秒,,N3
美容,びよう,0,名,美容,,N3
評価,ひょうか,1,名,评价,,N3
表現,ひょうげん,3,名,表达方式,,N3
標準,ひょうじゅん,0,名,标准,,N3
表情,ひょうじょう,3,名,表情,,N3
病人,びょうにん,0,名,病人,,N3
評判,ひょうばん,0,名,评判,,N3
表面,ひょうめん,3,名,表面,,N3
評論,ひょうろん,0,名,评论,,N3
昼寝,ひるね,0,名,午睡,,N3
広さ,ひろさ,1,名,宽度；面积,,N3
品,ひん,0,名,品格，教养，修养，素质,,N3
瓶,びん,1,名,瓶子,,N3
便,びん,1,名,邮寄；书信,,N3
敏感,びんかん,0,名,敏感,,N3
品質,ひんしつ,0,名,品质,,N3
便箋,びんせん,0,名,信纸,,N3
貧乏,びんぼう,1,名,贫穷，贫困,,N3
不安,ふあん,0,名,不安,,N3
不安定,ふあんてい,2,名,不安定，不稳定,,N3
風景,ふうけい,1,名,风景,,N3
不可,ふか,"2,1",名,不可，不行；不及格,,N3
部下,ぶか,1,名,部下,,N3
不可能,ふかのう,2,名,不可能,,N3
普及,ふきゅう,0,名,普及,,N3
付近,ふきん,"2,1",名,附近,,N3
副詞,ふくし,0,名,副词,,N3
不合格,ふごうかく,2,名,不合格，不及格,,N3
不公平,ふこうへい,2,名,不公平,,N3
不合理,ふごうり,2,名,不合理,,N3
夫妻,ふさい,"1,2",名,夫妻,,N3
武士,ぶし,1,名,武士,,N3
無事,ぶじ,0,名,平安无事,,N3
不思議,ふしぎ,0,名,不可思议,,N3
不自然,ふしぜん,2,名,不自然,,N3
婦人,ふじん,0,名,妇人，妇女,,N3
夫人,ふじん,0,名,夫人,,N3
不正確,ふせいかく,2,名,不正确,,N3
不足,ふそく,0,名,不足,,N3
蓋,ふた,0,名,盖子,【记】ふた（封上它）→盖子,N3
舞台,ぶたい,1,名,舞台,,N3
双子,ふたご,0,名,双胞胎,,N3
負担,ふたん,0,名,负担，承担,,N3
不注意,ふちゅうい,2,名,不注意，不小心,,N3
普通,ふつう,0,名,普通,,N3
物理,ぶつり,1,名,物理,,N3
不動産,ふどうさん,"2,0",名,不动产,,N3
船便,ふなびん,0,名,船运，海运,,N3
部品,ぶひん,0,名,零部件,,N3
部分,ぶぶん,1,名,部分,,N3
不満,ふまん,0,名,不满,,N3
不明,ふめい,0,名,不明，不详,,N3
部門,ぶもん,"1,0",名,部门,,N3
不用,ふよう,0,名,不用,,N3
不要,ふよう,0,名,不要,,N3
古里/故郷,ふるさと,2,名,故乡,,N3
風呂,ふろ,"2,1",名,洗澡；澡盆；澡堂,,N3
付録,ふろく,0,名,附录,,N3
風呂屋,ふろや,2,名,澡堂,,N3
文,ぶん,1,名,文章；句子,,N3
雰囲気,ふんいき,3,名,气氛,,N3
文書,ぶんしょ,1,名,文书，公文,,N3
分析,ぶんせき,0,名,分析,,N3
分担,ぶんたん,0,名,分担,,N3
文明,ぶんめい,0,名,文明,,N3
分野,ぶんや,1,名,领域,,N3
分離,ぶんり,0,名,分离,,N3
分類,ぶんるい,0,名,分类,,N3
平気,へいき,0,名,不在乎，若无其事,,N3
平和,へいわ,0,名,和平,,N3
便,べん,1,名,便利，方便；大小便,,N3
変化,へんか,1,名,变化,,N3
変換,へんかん,0,名,变换,,N3
変更,へんこう,0,名,变更,,N3
便所,べんじょ,3,名,厕所,,N3
変動,へんどう,0,名,变动,,N3
方,ほう,1,名,方；方向；方面,,N3
法,ほう,0,名,法，法律,,N3
棒,ぼう,0,名,棍子,,N3
方言,ほうげん,"3,0",名,方言,,N3
冒険,ぼうけん,0,名,冒险,,N3
防止,ぼうし,0,名,防止,,N3
包丁,ほうちょう,0,名,菜刀,,N3
報道,ほうどう,0,名,报道,,N3
方法,ほうほう,0,名,方法,,N3
方面,ほうめん,3,名,方面；（开往……）方向,,N3
訪問,ほうもん,0,名,访问,,N3
保険,ほけん,0,名,保险,,N3
星,ほし,0,名,星星,【记】ほ（火）+し（石）→火石→星星,N3
星屑,ほしくず,"0,3",名,群星,,N3
募集,ぼしゅう,0,名,募集,,N3
保証,ほしょう,0,名,保证,,N3
保存,ほぞん,0,名,保存,,N3
歩道,ほどう,0,名,人行道,,N3
本館,ほんかん,0,名,主楼,,N3
本気,ほんき,0,名,认真；当真（去做某事）,,N3
本日,ほんじつ,1,名,今日，今天（书面语）,,N3
本社,ほんしゃ,1,名,总公司,,N3
本棚,ほんだな,1,名,书架,,N3
盆地,ぼんち,0,名,盆地,,N3
本人,ほんにん,1,名,本人,,N3
本物,ほんもの,0,名,真货,,N3
真っ直ぐ,まっすぐ,3,名,笔直，径直,,N3
真似,まね,0,名,模仿；举止，动作,,N3
瞼,まぶた,1,名,眼皮,【记】ま（满→圆→眼睛）+ぶた（ふた→封上它→蓋→盖子）→眼睛上的盖子→眼皮,N3
眉,まゆ,1,名,眉毛,【记】ま（满→圆→眼睛）+ゆ（裕）→眼睛上多出来的东西→眉毛,N3
眉毛,まゆげ,1,名,眉毛,,N3
満員,まんいん,0,名,满员,,N3
満足,まんぞく,1,名,满足，满意,,N3
満点,まんてん,3,名,满分,,N3
身,み,0,名,身体；身份,,N3
実,み,0,名,果实,,N3
味,み,0,名,味道；味觉,,N3
見方,みかた,"3,2",名,看法,,N3
未婚,みこん,0,名,未婚,,N3
短め,みじかめ,"0,4",名,稍短一点,,N3
味噌汁,みそしる,3,名,酱汤,,N3
見た目,みため,"0,1",名,外表，外观，表面,【记】見た（看了）+め（目）→看上去→外表,N3
身分,みぶん,1,名,身份,,N3
未満,みまん,1,名,不满（数量），不足（数量）,,N3
妙,みょう,1,名,巧妙；奇怪,,N3
明後日,みょうごにち,3,名,后天,,N3
魅力,みりょく,0,名,魅力,,N3
民族,みんぞく,1,名,民族,,N3
向かい,むかい,0,名,对面,【记】む（ま→满→圆→脸）+か（加）+い（う→ふ→風→状态）→面向→对面,N3
向かい側,むかいがわ,0,名,对面一侧，对过,,N3
迎え,むかえ,0,名,迎接，迎来,【记】む（ま→满→圆→脸）+か（加）+え（へ→方向）→面向→迎接,N3
昔話,むかしばなし,4,名,过去的事；故事；老话,,N3
無関係,むかんけい,2,名,没有关系,,N3
婿,むこ,1,名,女婿,【记】む（むこう→向こう→对面）+こ（子）→别人家的儿子→女婿,N3
虫歯,むしば,0,名,虫牙,【记】む（むっ→六つ）+し（あし→足）→虫子脚多→虫子；虫+歯→虫牙,N3
無駄,むだ,0,名,白费，徒劳,,N3
無茶苦茶,むちゃくちゃ,0,名,乱七八糟；岂有此理；非常,,N3
胸,むね,0,名,胸，胸部；心里,【记】む（み→身）+ね（根）→身体的中心→胸,N3
無料,むりょう,0,名,免费,,N3
姪,めい,1,名,侄女；外甥女,【记】め（女）+い（一）→侄女；外甥女,N3
明確,めいかく,0,名,明确,,N3
名産,めいさん,0,名,名产，著名产品,,N3
名詞,めいし,0,名,名词,,N3
名刺,めいし,0,名,名片,,N3
名所,めいしょ,"0,3",名,名胜古迹,,N3
名人,めいじん,3,名,名人,,N3
名物,めいぶつ,1,名,名特产,,N3
名簿,めいぼ,0,名,名单，名册,,N3
迷惑,めいわく,1,名,麻烦，打扰,,N3
目上,めうえ,"0,3",名,长辈；上级，上司,,N3
目覚まし,めざまし,2,名,闹钟；叫醒,【记】さ（颯→清）+ま（目）+し（做）→使清醒；目+覚まし→叫醒,N3
飯,めし,2,名,饭,【记】めし（美食）,N3
雌,めす,2,名,雌性,【记】め（女）+す（しゅ→種）→雌性,N3
眩暈,めまい,2,名,眩晕,,N3
面会,めんかい,0,名,会面,,N3
免税,めんぜい,0,名,免税,,N3
面積,めんせき,1,名,面积,,N3
面接,めんせつ,0,名,面试,,N3
面倒,めんどう,3,名,费事，麻烦，困难,,N3
木材,もくざい,"2,0",名,木材,,N3
目的,もくてき,0,名,目的,,N3
木造,もくぞう,0,名,木造，木结构,,N3
目標,もくひょう,0,名,目标,,N3
文字,もじ,1,名,文字,,N3
餅,もち,0,名,年糕,【记】もち（持ち）→持→有力气→年糕黏度大，有力气→年糕,N3
持ち主,もちぬし,2,名,持有者，物主,【记】ぬ（奴）+し（侍）→奴仆侍奉的人→主人；持ち+主→拥有的主人,N3
本/元,もと,"0,2",名,根本；根源,【记】も（もの→物）+と（あと→跡→あし→足）→东西的脚→根基,N3
素,もと,"0,2",名,原料,【记】同上,N3
下,もと,2,名,在……的（手）下，在……的（领导）下,【记】同上,N3
元/旧,もと,1,名,原来的，上一任，上一届,【记】同上,N3
元々,もともと,0,名,原来,,N3
物語,ものがたり,3,名,故事,,N3
物事,ものごと,2,名,事物,,N3
紅葉,もみじ,1,名,红叶,【记】もみ（揉み）+じ（示）→揉搓后显示出的颜色→红色→红叶,N3
桃,もも,0,名,桃,【记】もも（毛毛）→桃子上面有毛→桃子,N3
股/腿,もも,1,名,大腿,【记】も（ま→满→圆）+も（同左）→大腿成圆柱形→大腿,N3
役,やく,2,名,任务；职务；角色,,N3
約,やく,1,名,大约,,N3
訳,やく,"1,2",名,翻译；译文,,N3
役者,やくしゃ,0,名,演员；人才,,N3
薬品,やくひん,0,名,药品,,N3
役目,やくめ,3,名,任务，职责，作用,,N3
役割,やくわり,"3,0",名,作用；角色,,N3
家賃,やちん,1,名,房租,,N3
奴,やつ,1,名,（贬义词）家伙,【记】や（野）+つ（次）→（贬义词）家伙,N3
薬局,やっきょく,0,名,药店，药房,,N3
闇,やみ,2,名,黑暗；黑夜；黑市；迷惑,【记】や（夜）+み（身）→黑夜,N3
遊園地,ゆうえんち,3,名,游乐场,,N3
勇気,ゆうき,1,名,勇气,,N3
有効,ゆうこう,0,名,有效,,N3
優秀,ゆうしゅう,0,名,优秀,,N3
夕食,ゆうしょく,0,名,晚饭,,N3
友人,ゆうじん,0,名,友人，朋友,,N3
優先,ゆうせん,0,名,优先,,N3
郵送,ゆうそう,0,名,邮寄,,N3
有利,ゆうり,1,名,有利,,N3
有料,ゆうりょう,0,名,收费,,N3
浴衣,ゆかた,0,名,浴衣；夏天穿的和服,,N3
湯呑,ゆのみ,3,名,茶杯,【记】ゆ（湯→热水）+のみ（飲み）→喝热水时使用的东西→茶杯,N3
由来,ゆらい,0,名,由来,,N3
世,よ,"1,0",名,世，世上,,N3
夜,よ,1,名,夜，夜里,,N3
要因,よういん,0,名,主要原因,,N3
容器,ようき,1,名,容器,,N3
要求,ようきゅう,0,名,要求,,N3
用件,ようけん,3,名,事情,,N3
洋式,ようしき,0,名,西式,,N3
洋室,ようしつ,0,名,西式房间,,N3
幼稚園,ようちえん,3,名,幼儿园,,N3
要点,ようてん,3,名,要点,,N3
曜日,ようび,0,名,星期,,N3
用品,ようひん,0,名,用品，用具,,N3
